92.82635632,92.78826038,92.75043825,92.71275279,92.67506919,92.63725321,92.59916922,92.56067811,92.5216348,92.48188515,92.44126229,92.39958182,92.35663566,92.31218386,92.26594365,92.21757423,92.16665559,92.11265774,92.05489542,91.99245882,91.92410435,91.84807502,91.76179109,91.66128584,91.5401017,91.38692865,91.17991772
92.94564669,92.89153404,92.83741456,92.78301463,92.72806112,92.67227655,92.61537354,92.557048,92.49697066,92.43477602,92.37004762,92.30229788,92.23093985,92.15524655,92.07429075,91.98685263,91.89127313,91.78521048,91.66521492,91.52593905,91.35855543,91.14726039,90.86046696,90.42404994,89.61237575,87.27140692,74.28183193
93.04574347,92.97086672,92.89520451,92.81823443,92.73942528,92.65822463,92.57404332,92.48623559,92.39407225,92.29670359,92.19310623,92.08200457,91.9617505,91.83013128,91.68404806,91.51894721,91.32774478,91.09861614,90.80993829,90.41688817,89.80738758,88.59518582,84.09629643,64.47721954,46.41360745,32.85247771,21.70236684
93.12418054,93.02237178,92.91809074,92.8103675,92.69819436,92.58049528,92.45608638,92.32362204,92.18151837,92.02783998,91.86012487,91.67510041,91.46819608,91.23265118,90.95774711,90.62494149,90.1982293,89.59518305,88.57012968,85.88182149,70.45699293,48.94495321,33.426152,21.00192709,10.41956488,2.426569225,1.117885422
93.17769298,93.04077165,92.89810724,92.74792397,92.58833184,92.41725918,92.23236302,92.03090238,91.80954824,91.56407949,91.2888625,90.97588968,90.61284286,90.17876058,89.63291771,88.8800735,87.62097,84.11640367,64.67899171,43.2653012,27.69516862,15.08358997,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
93.20192795,93.01881035,92.82396537,92.61414697,92.38582136,92.13504821,91.85732847,91.54738574,91.19880737,90.80337538,90.34967156,89.81985747,89.18133374,88.36131548,87.14526564,84.48139107,68.85395078,44.56575766,27.40402134,13.7623325,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
93.19101261,92.94632593,92.67927496,92.383893,92.05362847,91.68128786,91.25902873,90.7783343,90.22972401,89.60149515,88.87553419,88.01410346,86.91316499,85.17072049,79.33298557,53.34298013,32.46784828,16.78867188,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
93.13688371,92.80871635,92.43947509,92.01821585,91.53338838,90.97374474,90.32979388,89.59524035,88.76674166,87.83832532,86.78150279,85.47505781,83.31204194,72.51672902,44.37998679,24.73801048,9.489021187,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
93.02819952,92.58429339,92.06648902,91.45566093,90.73533614,89.89749829,88.94839084,87.90850823,86.79976211,85.61294885,84.22218604,81.90814185,68.19319939,39.67081627,20.05778166,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
92.84849096,92.2396413,91.50016378,90.60322298,89.5445183,88.35775681,87.10800342,85.85370198,84.59587323,83.20586976,81.01900484,68.13825809,38.26884738,17.86499837,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
92.57291359,91.72192494,90.64961234,89.35048229,87.90335614,86.44205489,85.05768849,83.73938538,82.36047945,80.42788708,71.60371597,39.93816434,17.94494693,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
92.16257637,90.94958267,89.40802115,87.66944683,85.97061704,84.43238702,83.01592239,81.60566052,79.88841002,75.20508903,44.94901117,20.31715858,2.92274368,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
91.55576514,89.81774994,87.75073304,85.75008023,83.99711593,82.41886697,80.90974507,79.28312566,76.5323974,54.21140998,25.24501347,5.120108518,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
90.66095593,88.27071791,85.86079838,83.79990891,81.98222795,80.29456136,78.61924207,76.56651514,67.6949666,33.37515261,10.10377323,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
89.38022056,86.43855641,83.93044674,81.77851201,79.82461439,77.97967402,76.11769992,73.2736171,46.18644808,18.0575012,1.560652078,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
87.71699996,84.534184,81.91819768,79.5980279,77.48125829,75.60944654,74.01163677,65.750501,30.08813825,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
85.86138776,82.56081737,79.74438289,77.24594899,75.26000004,74.29305461,74.00697553,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
83.95359831,80.43781066,77.40381286,75.14317844,74.62837848,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
81.93707543,78.14108374,75.29330697,74.90222176,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
79.75710671,75.89291879,74.94537577,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
77.44050828,74.83438323,77.25051819,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
75.42511919,76.53440323,62.8998889,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
75.20132566,76.66981604,62.8998889,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
77.56331042,79.85231248,62.8998889,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
77.64655291,79.85231248,62.8998889,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
77.64655291,79.85231248,62.8998889,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
77.64655291,79.85231248,62.8998889,77.20662094,76.70245364,75.75305185,73.58100889,49.48062394,19.1972052,7.03063284,1.036755502,1.104820484,1.030458091,2.419833511,2.854850973,4.861978084,1.081019502,1.383258811,4.17691756,1.117443903,3.00820505,1.089674082,4.527475978,1.228601698,10.41956488,2.426569225,1.117885422
